opp_id,account_id,owner_id,name,stage,amount,close_date,created_date,lead_source,forecast_category,is_won,is_closed,competitor,loss_reason,days_in_stage,next_step,opportunity_type,created_at
869,463,14,Nexus Partners - New Business,Proposal,71450,2023-09-21,2023-03-03,Webinar,Best Case,False,False,,,25,Contract signing,New Business,2023-03-03T00:00:00
870,621,9,Summit Labs - Platform Deal,Qualification,17679,2024-07-24,2023-12-12,Outbound - AE,Best Case,False,False,,,40,Send proposal,New Business,2023-12-12T00:00:00
871,785,10,Nexus Corp - Initial License,Closed Lost,21184,2024-09-11,2024-05-05,Inbound - Web,Omitted,False,True,CompetitorA,Champion Left,1,,New Business,2024-05-05T00:00:00
872,287,9,Velocity Dynamics - Initial License,Qualification,171746,2024-11-22,2024-10-06,Webinar,Best Case,False,False,CompetitorC,,12,Schedule demo,New Business,2024-10-06T00:00:00
873,350,14,Elevate Enterprises - New Business,Prospecting,22933,2023-10-27,2023-05-03,Product-Led,Pipeline,False,False,Open Source Alternative,,52,Schedule demo,New Business,2023-05-03T00:00:00
874,15,15,Vanguard Analytics - Initial License,Discovery,35494,2024-09-15,2024-04-02,Outbound - AE,Pipeline,False,False,CompetitorD,,15,Executive alignment,New Business,2024-04-02T00:00:00
875,572,6,Summit Holdings - Platform Deal,Closed Lost,39492,2023-08-23,2023-05-08,Inbound - Content,Omitted,False,True,,Champion Left,42,,New Business,2023-05-08T00:00:00
876,226,8,Vertex Digital - Initial License,Discovery,181459,2025-01-23,2024-10-17,Webinar,Pipeline,False,False,CompetitorB,,24,POC setup,New Business,2024-10-17T00:00:00
877,666,4,Horizon Labs - Platform Deal,Prospecting,124485,2025-03-16,2024-10-15,Partner Referral,Pipeline,False,False,CompetitorB,,37,POC setup,New Business,2024-10-15T00:00:00
878,650,2,Fusion Networks - Platform Deal,Proposal,46118,2024-10-09,2024-08-13,Product-Led,Best Case,False,False,Open Source Alternative,,38,Reference call,New Business,2024-08-13T00:00:00
879,612,4,Vanguard Corp - Expansion,Negotiation,3958,2023-12-09,2023-08-17,Webinar,Commit,False,False,,,1,POC setup,Expansion,2023-08-17T00:00:00
880,912,4,Atlas Partners - New Business,Prospecting,56792,2024-12-26,2024-06-12,Partner Referral,Pipeline,False,False,CompetitorE,,7,,New Business,2024-06-12T00:00:00
881,687,4,Zenith Holdings - Platform Deal,Prospecting,71481,2025-06-06,2024-12-12,Partner Referral,Pipeline,False,False,,,7,,New Business,2024-12-12T00:00:00
882,283,10,Pinnacle Services - Initial License,Closed Lost,36771,2023-01-24,2022-09-26,Outbound - AE,Omitted,False,True,CompetitorE,Champion Left,10,,New Business,2022-09-26T00:00:00
883,930,1,Vanguard Systems - Platform Deal,Negotiation,196783,2023-07-15,2022-12-08,Inbound - Web,Commit,False,False,,,41,Technical review,New Business,2022-12-08T00:00:00
884,850,1,Nova Networks - Initial License,Closed Won,47220,2023-10-13,2023-08-22,Partner Referral,Closed,True,True,,,23,,New Business,2023-08-22T00:00:00
885,609,9,Pacific Software - New Business,Prospecting,26623,2024-10-05,2024-10-27,Inbound - Content,Pipeline,False,False,CompetitorB,,48,Executive alignment,New Business,2024-10-27T00:00:00
886,784,5,Optima Analytics - Initial License,Discovery,53025,2025-02-07,2024-06-15,Product-Led,Pipeline,False,False,Open Source Alternative,,18,POC setup,New Business,2024-06-15T00:00:00
887,554,3,Optima Inc - Platform Deal,Prospecting,29144,2022-02-21,2021-11-25,Inbound - Web,Pipeline,False,False,CompetitorC,,8,Reference call,New Business,2021-11-25T00:00:00
888,273,13,Horizon Systems - Platform Deal,Closed Lost,45837,2024-09-18,2024-06-01,Inbound - Content,Omitted,False,True,,Competitor,54,,New Business,2024-06-01T00:00:00
889,904,6,Fusion Group - Initial License,Qualification,9724,2025-05-06,2024-08-10,Outbound - SDR,Best Case,False,False,,,34,Legal review,New Business,2024-08-10T00:00:00
890,592,13,Horizon Partners - Initial License,Proposal,690058,2024-11-12,2024-09-20,Inbound - Web,Best Case,False,False,CompetitorA,,25,,New Business,2024-09-20T00:00:00
891,350,14,Elevate Enterprises - Platform Deal,Proposal,18926,2022-08-10,2022-03-06,Outbound - SDR,Best Case,False,False,CompetitorC,,77,Reference call,New Business,2022-03-06T00:00:00
892,25,15,Synergy Holdings - Initial License,Discovery,21418,2025-08-02,2024-11-12,Inbound - Content,Pipeline,False,False,CompetitorD,,48,Contract signing,New Business,2024-11-12T00:00:00
893,78,3,Fusion Dynamics - Initial License,Closed Won,36929,2021-03-09,2021-01-18,Inbound - Web,Closed,True,True,Open Source Alternative,,32,,New Business,2021-01-18T00:00:00
894,50,14,Acme Platforms - New Business,Proposal,30599,2025-09-22,2024-12-27,Inbound - Content,Best Case,False,False,,,54,,New Business,2024-12-27T00:00:00
895,665,15,Summit Technologies - Initial License,Qualification,87674,2021-08-12,2021-02-26,Partner Referral,Best Case,False,False,CompetitorA,,13,Legal review,New Business,2021-02-26T00:00:00
896,229,10,Fusion Partners - New Business,Proposal,9031,2024-11-28,2024-03-26,Outbound - AE,Best Case,False,False,CompetitorA,,41,Executive alignment,New Business,2024-03-26T00:00:00
897,176,16,Pacific Solutions - Contract Renewal,Discovery,24178,2025-06-14,2024-12-25,Event,Pipeline,False,False,Open Source Alternative,,12,,Renewal,2024-12-25T00:00:00
898,989,9,Elevate Systems - Initial License,Qualification,7545,2021-09-08,2021-01-05,Partner Referral,Best Case,False,False,CompetitorD,,40,Executive alignment,New Business,2021-01-05T00:00:00
899,86,4,Global Corp - Platform Deal,Negotiation,36047,2023-04-06,2022-09-18,Outbound - SDR,Commit,False,False,Open Source Alternative,,55,Send proposal,New Business,2022-09-18T00:00:00
900,387,4,Summit Digital - Platform Deal,Closed Lost,53673,2024-12-31,2024-11-16,Outbound - SDR,Omitted,False,True,CompetitorA,No Decision,58,,New Business,2024-11-16T00:00:00
901,935,6,Global Holdings - New Business,Qualification,12649,2023-09-25,2023-03-03,Inbound - Content,Best Case,False,False,,,14,Reference call,New Business,2023-03-03T00:00:00
902,606,8,Quantum Analytics - Initial License,Prospecting,150639,2025-02-19,2024-08-11,Product-Led,Pipeline,False,False,,,2,Technical review,New Business,2024-08-11T00:00:00
903,932,9,Nova Analytics - Initial License,Qualification,43857,2024-11-06,2024-07-30,Webinar,Best Case,False,False,,,21,POC setup,New Business,2024-07-30T00:00:00
904,485,8,Quantum Networks - Initial License,Proposal,36652,2025-04-14,2024-11-08,Product-Led,Best Case,False,False,CompetitorB,,29,Technical review,New Business,2024-11-08T00:00:00
905,962,16,Zenith Partners - Initial License,Closed Lost,177210,2024-12-17,2024-09-09,Outbound - AE,Omitted,False,True,,Timing,63,,New Business,2024-09-09T00:00:00
906,883,16,Horizon Digital - New Business,Closed Lost,123077,2024-12-31,2024-11-19,Event,Omitted,False,True,,Feature Gap,18,,New Business,2024-11-19T00:00:00
907,176,3,Pacific Solutions - Initial License,Prospecting,49499,2025-04-09,2024-12-09,Event,Pipeline,False,False,CompetitorB,,1,POC setup,New Business,2024-12-09T00:00:00
908,251,11,Atlas Systems - Platform Deal,Qualification,135318,2025-08-07,2024-12-04,Outbound - AE,Best Case,False,False,CompetitorA,,29,Contract signing,New Business,2024-12-04T00:00:00
909,721,14,Pinnacle Systems - Initial License,Closed Lost,22682,2024-12-31,2024-12-11,Webinar,Omitted,False,True,CompetitorB,Feature Gap,7,,New Business,2024-12-11T00:00:00
910,346,9,Nexus Enterprises - Platform Deal,Discovery,17645,2023-10-01,2023-07-10,Inbound - Content,Pipeline,False,False,,,67,Legal review,New Business,2023-07-10T00:00:00
911,749,13,Nova Corp - Initial License,Closed Lost,181438,2024-12-31,2024-09-07,Inbound - Web,Omitted,False,True,CompetitorC,Budget Cut,72,,New Business,2024-09-07T00:00:00
912,410,10,Global Systems - Initial License,Prospecting,30627,2021-08-14,2021-06-08,Inbound - Web,Pipeline,False,False,,,10,Legal review,New Business,2021-06-08T00:00:00
913,906,2,Optima Labs - New Business,Closed Lost,21876,2024-12-31,2024-12-03,Inbound - Content,Omitted,False,True,,Competitor,28,,New Business,2024-12-03T00:00:00
914,802,12,Fusion Partners - Initial License,Closed Lost,21289,2022-05-12,2022-04-05,Inbound - Content,Omitted,False,True,,Champion Left,24,,New Business,2022-04-05T00:00:00
915,988,15,Zenith Technologies - Initial License,Negotiation,42755,2024-11-23,2024-09-27,Outbound - SDR,Commit,False,False,,,6,Legal review,New Business,2024-09-27T00:00:00
916,467,4,Atlas Dynamics - Platform Deal,Negotiation,103051,2025-03-23,2024-10-04,,Commit,False,False,,,32,POC setup,New Business,2024-10-04T00:00:00
917,57,8,Velocity Platforms - Platform Deal,Closed Lost,862729,2024-12-31,2024-10-09,Outbound - AE,Omitted,False,True,CompetitorA,Feature Gap,31,,New Business,2024-10-09T00:00:00
918,60,13,Catalyst Digital - New Business,Closed Lost,11770,2022-10-13,2022-07-28,Partner Referral,Omitted,False,True,,Timing,18,,New Business,2022-07-28T00:00:00
919,159,3,Horizon Digital - Initial License,Closed Won,58918,2024-12-21,2024-11-17,Webinar,Closed,True,True,CompetitorA,,41,,New Business,2024-11-17T00:00:00
920,123,10,Acme Technologies - New Business,Closed Lost,22243,2023-11-10,2023-09-04,Inbound - Web,Omitted,False,True,,Timing,55,,New Business,2023-09-04T00:00:00
921,411,10,Nova Labs - Platform Deal,Prospecting,79108,2025-07-26,2024-11-12,Product-Led,Pipeline,False,False,CompetitorA,,10,Contract signing,New Business,2024-11-12T00:00:00
922,478,9,Acme Services - Initial License,Negotiation,14282,2024-03-03,2023-08-16,Product-Led,Commit,False,False,CompetitorE,,3,Executive alignment,New Business,2023-08-16T00:00:00
923,529,4,Catalyst Digital - Platform Deal,Prospecting,8477,2025-04-25,2024-12-02,Product-Led,Pipeline,False,False,CompetitorB,,8,Send proposal,New Business,2024-12-02T00:00:00
924,303,10,Global Partners - New Business,Qualification,42164,2025-08-26,2024-12-07,Outbound - SDR,Best Case,False,False,,,38,Technical review,New Business,2024-12-07T00:00:00
925,581,2,Synergy Labs - Initial License,Negotiation,25384,2023-02-04,2022-12-06,Inbound - Web,Commit,False,False,CompetitorD,,40,,New Business,2022-12-06T00:00:00
926,853,15,Atlas Technologies - Platform Deal,Prospecting,154562,2024-07-24,2024-05-26,Inbound - Content,Pipeline,False,False,,,31,Schedule demo,New Business,2024-05-26T00:00:00
927,901,2,Global Partners - Platform Deal,Discovery,78393,2020-10-23,2020-10-28,Partner Referral,Pipeline,False,False,,,39,Contract signing,New Business,2020-10-28T00:00:00
928,945,7,Nexus Software - New Business,Qualification,9792,2025-03-31,2024-08-26,Outbound - AE,Best Case,False,False,,,27,Legal review,New Business,2024-08-26T00:00:00
929,585,13,Nexus Solutions - New Business,Discovery,174127,2024-09-07,2024-05-18,Outbound - AE,Pipeline,False,False,CompetitorE,,16,Executive alignment,New Business,2024-05-18T00:00:00
930,781,16,Apex Corp - Platform Deal,Discovery,300897,2025-03-13,2024-10-12,Webinar,Pipeline,False,False,,,56,,New Business,2024-10-12T00:00:00
931,212,12,Quantum Platforms - Platform Deal,Closed Lost,79219,2024-09-25,2024-08-14,Partner Referral,Omitted,False,True,CompetitorE,No Decision,34,,New Business,2024-08-14T00:00:00
932,11,1,Apex Services - Initial License,Negotiation,168421,2024-04-04,2023-07-26,Outbound - SDR,Commit,False,False,CompetitorB,,16,Reference call,New Business,2023-07-26T00:00:00
933,376,6,Summit Systems - New Business,Proposal,22223,2025-04-14,2024-08-12,Event,Best Case,False,False,Open Source Alternative,,49,Schedule demo,New Business,2024-08-12T00:00:00
934,365,5,Summit Enterprises - Initial License,Closed Lost,31617,2024-06-29,2024-04-09,Event,Omitted,False,True,CompetitorA,Feature Gap,20,,New Business,2024-04-09T00:00:00
935,860,9,Horizon Systems - Platform Deal,Proposal,101694,2024-12-16,2024-06-15,Product-Led,Best Case,False,False,CompetitorC,,68,Send proposal,New Business,2024-06-15T00:00:00
936,367,12,Global Inc - Initial License,Closed Lost,144124,2023-08-31,2023-08-08,Outbound - AE,Omitted,False,True,CompetitorC,Budget Cut,33,,New Business,2023-08-08T00:00:00
937,48,4,Zenith Platforms - New Business,Qualification,16135,2022-07-24,2022-05-18,Outbound - SDR,Best Case,False,False,,,36,POC setup,New Business,2022-05-18T00:00:00
938,8,10,Vertex Analytics - Platform Deal,Prospecting,114370,2025-06-30,2024-12-10,Webinar,Pipeline,False,False,,,56,Technical review,New Business,2024-12-10T00:00:00
939,974,16,Catalyst Labs - Initial License,Closed Lost,19604,2024-12-31,2024-12-05,Inbound - Content,Omitted,False,True,CompetitorB,Competitor,3,,New Business,2024-12-05T00:00:00
940,282,6,Synergy Networks - New Business,Closed Lost,195883,2024-12-20,2024-08-06,Inbound - Web,Omitted,False,True,,Competitor,56,,New Business,2024-08-06T00:00:00
941,156,10,Quantum Corp - Initial License,Prospecting,193689,2025-08-01,2024-12-06,,Pipeline,False,False,CompetitorC,,16,POC setup,New Business,2024-12-06T00:00:00
942,430,16,Apex Digital - New Business,Qualification,55393,2025-05-20,2024-12-01,Partner Referral,Best Case,False,False,CompetitorA,,11,Schedule demo,New Business,2024-12-01T00:00:00
943,195,5,Quantum Group - Initial License,Closed Lost,373099,2022-03-16,2021-12-14,Inbound - Web,Omitted,False,True,CompetitorA,No Decision,52,,New Business,2021-12-14T00:00:00
944,237,8,Catalyst Services - Initial License,Discovery,55203,2025-05-11,2024-10-06,Outbound - SDR,Pipeline,False,False,CompetitorE,,13,Legal review,New Business,2024-10-06T00:00:00
945,709,5,Vertex Services - Initial License,Qualification,128776,2025-04-11,2024-07-28,Product-Led,Best Case,False,False,,,33,Technical review,New Business,2024-07-28T00:00:00
946,990,14,Nexus Group - Platform Deal,Discovery,,2021-10-27,2021-08-22,Webinar,Pipeline,False,False,,,4,,New Business,2021-08-22T00:00:00
947,955,10,Vanguard Services - New Business,Qualification,44946,2025-01-12,2024-09-15,Inbound - Web,Best Case,False,False,CompetitorE,,44,POC setup,New Business,2024-09-15T00:00:00
948,861,11,Catalyst Labs - Initial License,Proposal,185286,2022-06-12,2022-04-07,Outbound - AE,Best Case,False,False,CompetitorA,,44,Contract signing,New Business,2022-04-07T00:00:00
949,601,5,Acme Technologies - Platform Deal,Qualification,40473,2022-05-05,2022-02-15,Webinar,Best Case,False,False,,,2,POC setup,New Business,2022-02-15T00:00:00
950,284,5,Optima Platforms - Platform Deal,Prospecting,886578,2025-02-17,2024-07-19,Partner Referral,Pipeline,False,False,CompetitorD,,53,Schedule demo,New Business,2024-07-19T00:00:00
951,465,2,Acme Partners - Platform Deal,Closed Lost,813027,2022-10-18,2022-07-31,Partner Referral,Omitted,False,True,CompetitorC,Timing,30,,New Business,2022-07-31T00:00:00
952,474,6,Atlas Software - Platform Deal,Proposal,127512,2025-06-04,2024-12-04,Partner Referral,Best Case,False,False,,,47,Send proposal,New Business,2024-12-04T00:00:00
953,549,10,Global Solutions - New Business,Prospecting,85463,2025-01-29,2024-12-29,Inbound - Content,Pipeline,False,False,CompetitorE,,10,Send proposal,New Business,2024-12-29T00:00:00
954,28,8,Apex Software - Initial License,Closed Lost,30957,2021-08-26,2021-03-01,Product-Led,Omitted,False,True,CompetitorC,Budget Cut,33,,New Business,2021-03-01T00:00:00
955,262,1,Fusion Enterprises - Initial License,Discovery,26528,2024-08-20,2024-06-16,Inbound - Web,Pipeline,False,False,,,10,,New Business,2024-06-16T00:00:00
956,891,6,Nova Services - New Business,Negotiation,31264,2025-04-25,2024-08-21,Outbound - SDR,Commit,False,False,Open Source Alternative,,3,Schedule demo,New Business,2024-08-21T00:00:00
957,136,8,Pinnacle Group - Platform Deal,Proposal,22307,2022-02-04,2021-10-01,Webinar,Best Case,False,False,,,31,,New Business,2021-10-01T00:00:00
958,197,5,Vanguard Systems - Platform Deal,Discovery,678471,2023-12-06,2023-09-20,Inbound - Web,Pipeline,False,False,,,33,,New Business,2023-09-20T00:00:00
959,793,11,Acme Technologies - New Business,Qualification,33619,2024-01-23,2023-08-04,Outbound - AE,Best Case,False,False,,,13,POC setup,New Business,2023-08-04T00:00:00
960,417,7,Quantum Corp - Initial License,Qualification,5487,2025-03-06,2024-08-23,Outbound - AE,Best Case,False,False,Open Source Alternative,,43,Technical review,New Business,2024-08-23T00:00:00
961,452,10,Optima Corp - Platform Deal,Qualification,64526,2024-04-24,2024-02-14,Inbound - Web,Best Case,False,False,CompetitorC,,46,Technical review,New Business,2024-02-14T00:00:00
962,653,9,Nova Services - Platform Deal,Closed Lost,359169,2023-04-18,2023-01-09,Event,Omitted,False,True,CompetitorB,Lost to Status Quo,38,,New Business,2023-01-09T00:00:00
963,196,13,Synergy Inc - New Business,Discovery,29592,2024-11-22,2024-07-08,Inbound - Web,Pipeline,False,False,CompetitorA,,60,Legal review,New Business,2024-07-08T00:00:00
964,122,6,Quantum Systems - New Business,Discovery,20938,2023-03-03,2022-08-30,Product-Led,Pipeline,False,False,CompetitorE,,54,Executive alignment,New Business,2022-08-30T00:00:00
965,183,12,Apex Systems - Initial License,Qualification,762409,2024-01-28,2023-10-04,Product-Led,Best Case,False,False,CompetitorD,,69,POC setup,New Business,2023-10-04T00:00:00
966,308,14,Nova Holdings - Platform Deal,Qualification,109973,2024-01-07,2023-07-07,Inbound - Web,Best Case,False,False,CompetitorA,,25,Send proposal,New Business,2023-07-07T00:00:00
967,830,3,Elevate Technologies - Platform Deal,Qualification,145157,2023-09-29,2023-02-15,Inbound - Web,Best Case,False,False,CompetitorE,,40,Technical review,New Business,2023-02-15T00:00:00
255,754,3,Quantum Digital - Platform Deal,Closed Lost,155482,2024-12-31,2024-12-31,Inbound - Content,Omitted,False,True,CompetitorE,Lost to Status Quo,18,,New Business,2024-12-31T00:00:00
969,531,1,Synergy Dynamics - Platform Deal,Closed Lost,678913,2024-02-08,2023-10-01,Webinar,Omitted,False,True,CompetitorD,Lost to Status Quo,10,,New Business,2023-10-01T00:00:00
